Name,Degree,Student,Module,Class,Start Date,End Date,Year,Academic Year
ERP_20016_Enrolment_CSE-554,BSc Computer Science,Zachary Young,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-457,BSc Computer Science,Zachary Young,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-287,BSc Computer Science,Zachary Young,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-935,BSc Computer Science,Zachary Young,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-200,BSc Computer Science,Zachary Young,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-340,BSc Computer Science,Zachary Young,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20016_Enrolment_CSE-209,BSc Computer Science,Zachary Young,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-656,BSc Computer Science,Lori Schneider,Re-Intermediate Rich Bandwidth,CSE-656_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-966,BSc Computer Science,Lori Schneider,Empower Revolutionary Markets,CSE-966_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-758,BSc Computer Science,Lori Schneider,Engage Transparent Convergence,CSE-758_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-554,BSc Computer Science,Lori Schneider,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-457,BSc Computer Science,Lori Schneider,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-287,BSc Computer Science,Lori Schneider,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-935,BSc Computer Science,Lori Schneider,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-200,BSc Computer Science,Lori Schneider,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-340,BSc Computer Science,Lori Schneider,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20017_Enrolment_CSE-209,BSc Computer Science,Lori Schneider,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-656,BSc Computer Science,Brandy Miller,Re-Intermediate Rich Bandwidth,CSE-656_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-966,BSc Computer Science,Brandy Miller,Empower Revolutionary Markets,CSE-966_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-758,BSc Computer Science,Brandy Miller,Engage Transparent Convergence,CSE-758_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-554,BSc Computer Science,Brandy Miller,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-457,BSc Computer Science,Brandy Miller,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-287,BSc Computer Science,Brandy Miller,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-935,BSc Computer Science,Brandy Miller,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-200,BSc Computer Science,Brandy Miller,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-340,BSc Computer Science,Brandy Miller,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20018_Enrolment_CSE-209,BSc Computer Science,Brandy Miller,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-656,BSc Computer Science,Timothy Bradford,Re-Intermediate Rich Bandwidth,CSE-656_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-966,BSc Computer Science,Timothy Bradford,Empower Revolutionary Markets,CSE-966_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-758,BSc Computer Science,Timothy Bradford,Engage Transparent Convergence,CSE-758_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-554,BSc Computer Science,Timothy Bradford,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-457,BSc Computer Science,Timothy Bradford,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-287,BSc Computer Science,Timothy Bradford,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-935,BSc Computer Science,Timothy Bradford,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-200,BSc Computer Science,Timothy Bradford,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-340,BSc Computer Science,Timothy Bradford,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20019_Enrolment_CSE-209,BSc Computer Science,Timothy Bradford,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-656,BSc Computer Science,Edward Blanchard,Re-Intermediate Rich Bandwidth,CSE-656_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-966,BSc Computer Science,Edward Blanchard,Empower Revolutionary Markets,CSE-966_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-758,BSc Computer Science,Edward Blanchard,Engage Transparent Convergence,CSE-758_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-554,BSc Computer Science,Edward Blanchard,Reinvent Best-Of-Breed Experiences,CSE-554_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-457,BSc Computer Science,Edward Blanchard,Facilitate Magnetic Synergies,CSE-457_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-287,BSc Computer Science,Edward Blanchard,Redefine Distributed Vortals,CSE-287_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-935,BSc Computer Science,Edward Blanchard,Leverage Revolutionary Web Services,CSE-935_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-200,BSc Computer Science,Edward Blanchard,Generate Extensible Partnerships,CSE-200_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-340,BSc Computer Science,Edward Blanchard,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20020_Enrolment_CSE-209,BSc Computer Science,Edward Blanchard,Visualize Cross-Media Info-Mediaries,CSE-209_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-656,BSc Computer Science,Tiffany White,Re-Intermediate Rich Bandwidth,CSE-656_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-966,BSc Computer Science,Tiffany White,Empower Revolutionary Markets,CSE-966_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-758,BSc Computer Science,Tiffany White,Engage Transparent Convergence,CSE-758_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-554,BSc Computer Science,Tiffany White,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-457,BSc Computer Science,Tiffany White,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-287,BSc Computer Science,Tiffany White,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-935,BSc Computer Science,Tiffany White,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-200,BSc Computer Science,Tiffany White,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-340,BSc Computer Science,Tiffany White,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20021_Enrolment_CSE-209,BSc Computer Science,Tiffany White,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-656,BSc Computer Science,Michael Taylor,Re-Intermediate Rich Bandwidth,CSE-656_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-966,BSc Computer Science,Michael Taylor,Empower Revolutionary Markets,CSE-966_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-758,BSc Computer Science,Michael Taylor,Engage Transparent Convergence,CSE-758_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-554,BSc Computer Science,Michael Taylor,Reinvent Best-Of-Breed Experiences,CSE-554_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-457,BSc Computer Science,Michael Taylor,Facilitate Magnetic Synergies,CSE-457_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-287,BSc Computer Science,Michael Taylor,Redefine Distributed Vortals,CSE-287_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-935,BSc Computer Science,Michael Taylor,Leverage Revolutionary Web Services,CSE-935_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-200,BSc Computer Science,Michael Taylor,Generate Extensible Partnerships,CSE-200_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-340,BSc Computer Science,Michael Taylor,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20022_Enrolment_CSE-209,BSc Computer Science,Michael Taylor,Visualize Cross-Media Info-Mediaries,CSE-209_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-656,BSc Computer Science,Kyle Scott,Re-Intermediate Rich Bandwidth,CSE-656_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-966,BSc Computer Science,Kyle Scott,Empower Revolutionary Markets,CSE-966_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-758,BSc Computer Science,Kyle Scott,Engage Transparent Convergence,CSE-758_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-554,BSc Computer Science,Kyle Scott,Reinvent Best-Of-Breed Experiences,CSE-554_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-457,BSc Computer Science,Kyle Scott,Facilitate Magnetic Synergies,CSE-457_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-287,BSc Computer Science,Kyle Scott,Redefine Distributed Vortals,CSE-287_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-935,BSc Computer Science,Kyle Scott,Leverage Revolutionary Web Services,CSE-935_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-200,BSc Computer Science,Kyle Scott,Generate Extensible Partnerships,CSE-200_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-340,BSc Computer Science,Kyle Scott,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20023_Enrolment_CSE-209,BSc Computer Science,Kyle Scott,Visualize Cross-Media Info-Mediaries,CSE-209_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-656,BSc Computer Science,Kelsey Finley,Re-Intermediate Rich Bandwidth,CSE-656_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-966,BSc Computer Science,Kelsey Finley,Empower Revolutionary Markets,CSE-966_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-758,BSc Computer Science,Kelsey Finley,Engage Transparent Convergence,CSE-758_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-554,BSc Computer Science,Kelsey Finley,Reinvent Best-Of-Breed Experiences,CSE-554_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-457,BSc Computer Science,Kelsey Finley,Facilitate Magnetic Synergies,CSE-457_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-287,BSc Computer Science,Kelsey Finley,Redefine Distributed Vortals,CSE-287_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-935,BSc Computer Science,Kelsey Finley,Leverage Revolutionary Web Services,CSE-935_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-200,BSc Computer Science,Kelsey Finley,Generate Extensible Partnerships,CSE-200_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-340,BSc Computer Science,Kelsey Finley,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20024_Enrolment_CSE-209,BSc Computer Science,Kelsey Finley,Visualize Cross-Media Info-Mediaries,CSE-209_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-656,BSc Computer Science,Alvin Shepherd,Re-Intermediate Rich Bandwidth,CSE-656_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-966,BSc Computer Science,Alvin Shepherd,Empower Revolutionary Markets,CSE-966_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-758,BSc Computer Science,Alvin Shepherd,Engage Transparent Convergence,CSE-758_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-554,BSc Computer Science,Alvin Shepherd,Reinvent Best-Of-Breed Experiences,CSE-554_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-457,BSc Computer Science,Alvin Shepherd,Facilitate Magnetic Synergies,CSE-457_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-287,BSc Computer Science,Alvin Shepherd,Redefine Distributed Vortals,CSE-287_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-935,BSc Computer Science,Alvin Shepherd,Leverage Revolutionary Web Services,CSE-935_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-200,BSc Computer Science,Alvin Shepherd,Generate Extensible Partnerships,CSE-200_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-340,BSc Computer Science,Alvin Shepherd,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20025_Enrolment_CSE-209,BSc Computer Science,Alvin Shepherd,Visualize Cross-Media Info-Mediaries,CSE-209_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-656,BSc Computer Science,Dominique Braun,Re-Intermediate Rich Bandwidth,CSE-656_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-966,BSc Computer Science,Dominique Braun,Empower Revolutionary Markets,CSE-966_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-758,BSc Computer Science,Dominique Braun,Engage Transparent Convergence,CSE-758_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-554,BSc Computer Science,Dominique Braun,Reinvent Best-Of-Breed Experiences,CSE-554_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-457,BSc Computer Science,Dominique Braun,Facilitate Magnetic Synergies,CSE-457_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-287,BSc Computer Science,Dominique Braun,Redefine Distributed Vortals,CSE-287_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-935,BSc Computer Science,Dominique Braun,Leverage Revolutionary Web Services,CSE-935_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-200,BSc Computer Science,Dominique Braun,Generate Extensible Partnerships,CSE-200_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-340,BSc Computer Science,Dominique Braun,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20026_Enrolment_CSE-209,BSc Computer Science,Dominique Braun,Visualize Cross-Media Info-Mediaries,CSE-209_Class_2,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-656,BSc Computer Science,Angela Jenkins,Re-Intermediate Rich Bandwidth,CSE-656_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-966,BSc Computer Science,Angela Jenkins,Empower Revolutionary Markets,CSE-966_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-758,BSc Computer Science,Angela Jenkins,Engage Transparent Convergence,CSE-758_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-554,BSc Computer Science,Angela Jenkins,Reinvent Best-Of-Breed Experiences,CSE-554_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-457,BSc Computer Science,Angela Jenkins,Facilitate Magnetic Synergies,CSE-457_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-287,BSc Computer Science,Angela Jenkins,Redefine Distributed Vortals,CSE-287_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-935,BSc Computer Science,Angela Jenkins,Leverage Revolutionary Web Services,CSE-935_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-200,BSc Computer Science,Angela Jenkins,Generate Extensible Partnerships,CSE-200_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-340,BSc Computer Science,Angela Jenkins,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20027_Enrolment_CSE-209,BSc Computer Science,Angela Jenkins,Visualize Cross-Media Info-Mediaries,CSE-209_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-656,BSc Computer Science,Travis White,Re-Intermediate Rich Bandwidth,CSE-656_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-966,BSc Computer Science,Travis White,Empower Revolutionary Markets,CSE-966_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-758,BSc Computer Science,Travis White,Engage Transparent Convergence,CSE-758_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-554,BSc Computer Science,Travis White,Reinvent Best-Of-Breed Experiences,CSE-554_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-457,BSc Computer Science,Travis White,Facilitate Magnetic Synergies,CSE-457_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-287,BSc Computer Science,Travis White,Redefine Distributed Vortals,CSE-287_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-935,BSc Computer Science,Travis White,Leverage Revolutionary Web Services,CSE-935_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-200,BSc Computer Science,Travis White,Generate Extensible Partnerships,CSE-200_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-340,BSc Computer Science,Travis White,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20028_Enrolment_CSE-209,BSc Computer Science,Travis White,Visualize Cross-Media Info-Mediaries,CSE-209_Class_1,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-656,BSc Computer Science,Kimberly Rodriguez,Re-Intermediate Rich Bandwidth,CSE-656_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-966,BSc Computer Science,Kimberly Rodriguez,Empower Revolutionary Markets,CSE-966_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-758,BSc Computer Science,Kimberly Rodriguez,Engage Transparent Convergence,CSE-758_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-554,BSc Computer Science,Kimberly Rodriguez,Reinvent Best-Of-Breed Experiences,CSE-554_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-457,BSc Computer Science,Kimberly Rodriguez,Facilitate Magnetic Synergies,CSE-457_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-287,BSc Computer Science,Kimberly Rodriguez,Redefine Distributed Vortals,CSE-287_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-935,BSc Computer Science,Kimberly Rodriguez,Leverage Revolutionary Web Services,CSE-935_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-200,BSc Computer Science,Kimberly Rodriguez,Generate Extensible Partnerships,CSE-200_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-340,BSc Computer Science,Kimberly Rodriguez,Disintermediate Bleeding-Edge Technologies,CSE-340_Class_3,08/11/2024,06/03/2024,Freshman,2024
ERP_20029_Enrolment_CSE-209,BSc Computer Science,Kimberly Rodriguez,Visualize Cross-Media Info-Mediaries,CSE-209_Class_3,08/11/2024,06/03/2024,Freshman,2024
